AAPL,0.197390829704
MSFT,0.170475459631
NVDA,0.050680494408
META,0.049438898823
GOOGL,0.041992075876
GOOG,0.035665161115
AVGO,0.028312534268
ADBE,0.017704961807
CRM,0.015838414178
AMD,0.014495310368
ORCL,0.014034923655
TXN,0.012964486471
INTC,0.011127373873
QCOM,0.010583964772
AMAT,0.009789073500
INTU,0.009766884154
IBM,0.009718942949
NOW,0.009181391924
ADI,0.007899293451
LRCX,0.007012365727
PANW,0.006417871156
MU,0.005631733877
KLAC,0.005483037510
SNPS,0.005431903217
CDNS,0.005270365571
ROP,0.004296496698
MRVL,0.004277360780
APH,0.004259127346
FTNT,0.004254219573
MCHP,0.004164194128
SNOW,0.004078902374
WDAY,0.003899995674
TEL,0.003768352866
ADSK,0.003717031043
ON,0.003504971120
VMW,0.002949766476
CTSH,0.002887205442
CRWD,0.002726635794
ANSS,0.002536211546
MDB,0.002476511491
GLW,0.002426450658
HPQ,0.002425355813
PLTR,0.002364565732
IT,0.002356730732
DDOG,0.002344994820
HUBS,0.002262834528
TEAM,0.002260891795
CDW,0.002247205992
MPWR,0.002227174329
DASH,0.002063824073
HPE,0.002033610540
VRSN,0.001862345753
SWKS,0.001696656647
SPLK,0.001685730701
NET,0.001684241805
TYL,0.001682746310
TER,0.001677206074
PINS,0.001626335916
PAYC,0.001620803374
ENTG,0.001607389040
NTAP,0.001605486786
PTC,0.001564807438
ZM,0.001488900394
JBL,0.001423336889
LSCC,0.001405929197
AKAM,0.001391381268
DELL,0.001381130324
SSNC,0.001332126234
ZS,0.001311232672
MANH,0.001300839583
BSY,0.001289849232
SNAP,0.001286398205
LDOS,0.001283159653
EPAM,0.001281208039
U,0.001270898758
STX,0.001256926765
MTCH,0.001242035044
WDC,0.001237640050
SMCI,0.001216378617
GDDY,0.001210793038
DT,0.001177396442
PSTG,0.001174445490
TWLO,0.001158314887
OKTA,0.001123967527
QRVO,0.001109326752
GEN,0.001106555718
CDAY,0.001090181825
DOCU,0.001081495702
KBR,0.001017849850
FFIV,0.001000218000
BKI,0.000982452086
VRT,0.000978856027
ARW,0.000978579586
ZI,0.000976097094
COHR,0.000964446738
CACI,0.000951823269
TOST,0.000942869795
SPSC,0.000917084921
NATI,0.000898833363
WOLF,0.000894634550
DBX,0.000882789547
RMBS,0.000858988480
NOVT,0.000853840426
FIVN,0.000825886727
ACLS,0.000822020930
SAIC,0.000821422585
GWRE,0.000820415625
OLED,0.000809838365
NTNX,0.000802719725
GTLB,0.000800871964
ONTO,0.000785502704
DXC,0.000766439046
TDC,0.000765824527
CFLT,0.000760025189
POWI,0.000758125997
TENB,0.000725895231
FN,0.000723192767
PATH,0.000717088986
AVT,0.000715625076
PCOR,0.000715610472
NSIT,0.000715474194
SLAB,0.000713905745
IAC,0.000712741916
DLB,0.000702748293
AZPN,0.000699688857
WK,0.000697476797
SDGR,0.000684970641
IPGP,0.000680753795
AEIS,0.000679423794
APP,0.000679209230
DV,0.000678210327
CRUS,0.000666567291
SNX,0.000666343580
QLYS,0.000665370917
ESTC,0.000664199851
IOT,0.000661643525
VSH,0.000641247285
ALTR,0.000635760036
AI,0.000633888176
IONQ,0.000633775154
DIOD,0.000633082174
BOX,0.000632438582
SMAR,0.000623287704
S,0.000617136077
SANM,0.000610592651
MTSI,0.000608936729
BLKB,0.000601493746
ALGM,0.000596999074
BRZE,0.000594168141
MSTR,0.000592454552
APPF,0.000590392991
AMBA,0.000590146117
AMKR,0.000588904411
ZD,0.000588383096
SYNA,0.000588294235
NCR,0.000582814939
ENV,0.000581116182
DNB,0.000580500876
NEWR,0.000580324143
CVLT,0.000569438445
KD,0.000569336596
CNXC,0.000561975267
FRSH,0.000561724374
ROG,0.000560438368
PRFT,0.000560361529
SOUN,0.000556914748
FORM,0.000548774790
AYX,0.000548752815
PLXS,0.000542146344
NCNO,0.000538975166
BL,0.000535554568
VRNS,0.000534078872
CARG,0.000529937839
MXL,0.000522949996
YELP,0.000522458400
FROG,0.000519357689
SITM,0.000517374325
ALRM,0.000513486873
SGH,0.000505729518
PRGS,0.000501668572
RNG,0.000500993972
SPT,0.000500648190
RAMP,0.000498412957
VRNT,0.000496880387
RPD,0.000496636198
PSN,0.000488272362
PLAB,0.000487756377
COHU,0.000487654050
PEGA,0.000486838321
DOCN,0.000486477029
APPN,0.000484214163
CCCS,0.000483777060
SMTC,0.000483127947
UCTT,0.000480951655
QTWO,0.000477745725
NTCT,0.000475592065
YEXT,0.000474832324
PLUS,0.000465558385
NVTS,0.000464541413
MGNI,0.000461769991
ICHR,0.000457316470
EB,0.000456893928
PD,0.000452994290
CSGS,0.000451766191
YOU,0.000450864651
MODN,0.000449731148
ASAN,0.000449094748
BMBL,0.000446592917
PDFS,0.000446087158
XRX,0.000444395902
MTTR,0.000444093501
ACMR,0.000443970748
CRDO,0.000443318693
FSLY,0.000442766430
SQSP,0.000440296034
JAMF,0.000439827840
EBIX,0.000439437095
PYCR,0.000438143393
DDD,0.000435110482
CXM,0.000432647217
PRO,0.000431474400
PI,0.000431250850
TTMI,0.000431182028
XMTR,0.000427787527
MDRX,0.000426089631
UPWK,0.000424203464
VECO,0.000422326413
ETWO,0.000421559113
HCP,0.000420888670
AOSL,0.000418804072
ADEA,0.000416425854
EVBG,0.000414447518
ZUO,0.000414263290
CRNC,0.000406287239
BHE,0.000402983466
AEHR,0.000402245759
AVID,0.000401970307
AMPL,0.000401788406
HCKT,0.000401252760
FORG,0.000400649369
ALKT,0.000397650504
KE,0.000395782475
INTA,0.000395671380
SSTK,0.000395129593
LASR,0.000393272388
ZETA,0.000391793092
SMRT,0.000391420855
INDI,0.000391044614
ATEN,0.000390730296
CTS,0.000389531703
AGYS,0.000388325903
BIGC,0.000387039775
NABL,0.000385155345
INFA,0.000382958983
APPS,0.000380965118
PUBM,0.000379470618
ESMT,0.000378413972
SWI,0.000376565978
SCSC,0.000372204663
CEVA,0.000368522825
